corpus	sent_id	left	node	right	node_sentences	usage
ind_mixed_2012_1M	44526	Sebenarnya ia ingin meninggalkan begitu saja upacara itu, tapi tak berani melakukannya, karena takut	dikenai	persona non grata.	Sebenarnya ia ingin meninggalkan begitu saja upacara itu, tapi tak berani melakukannya, karena takut <m>dikenai</m> persona non grata.	subject to/imposed
ind_mixed_2012_1M	120160	Ujung-ujungnya, salah seorang murid menjadi korban sodomi hingga Mark	dikenai	pidana 5 tahun penjara dan denda Rp 60 juta.	Ujung-ujungnya, salah seorang murid menjadi korban sodomi hingga Mark <m>dikenai</m> pidana 5 tahun penjara dan denda Rp 60 juta.	subject to/imposed
ind_mixed_2012_1M	336634	Pemenjaraan dalam waktu relatif lama, akan memotong jalur-jalur korupsi yang terbangun bersama yang	dikenai	pidana itu.	Pemenjaraan dalam waktu relatif lama, akan memotong jalur-jalur korupsi yang terbangun bersama yang <m>dikenai</m> pidana itu.	subject to/imposed
ind_mixed_2012_1M	158669	Apabila temuannya tersebut tidak dilaporkan maka auditor tersebut dapat	dikenai	pidana, karena ada ketentuan yang mengatur bahwa setiap profesi akuntan itu wajib melaporkan temuan kalau ada emiten yang melakukan pelanggaran peraturan pasar modal.	Apabila temuannya tersebut tidak dilaporkan maka auditor tersebut dapat <m>dikenai</m> pidana, karena ada ketentuan yang mengatur bahwa setiap profesi akuntan itu wajib melaporkan temuan kalau ada emiten yang melakukan pelanggaran peraturan pasar modal.	subject to/imposed
ind_mixed_2012_1M	63602	"""Panja menyepakati pengelompokan barang yang"	dikenai	"PPnBM yang diatur Peraturan Pemerintah dilakukan dengan konsultasi dengan alat kelengkapan DPR yang membidangi keuangan,"" katanya."	"""Panja menyepakati pengelompokan barang yang <m>dikenai</m> PPnBM yang diatur Peraturan Pemerintah dilakukan dengan konsultasi dengan alat kelengkapan DPR yang membidangi keuangan,"" katanya."	subject to/imposed
ind_mixed_2012_1M	266524	Saat itu, Irak terkena sanksi PBB, dan	dikenai	program Oil-for-Food dari PBB.	Saat itu, Irak terkena sanksi PBB, dan <m>dikenai</m> program Oil-for-Food dari PBB.	subject to/imposed
ind_mixed_2012_1M	695495	Lho, kok sepeda motor	dikenai	retribusi juga?	Lho, kok sepeda motor <m>dikenai</m> retribusi juga?	subject to/imposed
ind_mixed_2012_1M	412551	Pemerintah Maros mengusulkan, penumpang di Bandara Sultan Hasanuddin Makassar akan	dikenai	retribusi Rp 5.000.	Pemerintah Maros mengusulkan, penumpang di Bandara Sultan Hasanuddin Makassar akan <m>dikenai</m> retribusi Rp 5.000.	subject to/imposed
ind_mixed_2012_1M	810594	Pengendara mobil direncanakan akan	dikenai	retribusi sekitar Rp 20.000.	Pengendara mobil direncanakan akan <m>dikenai</m> retribusi sekitar Rp 20.000.	subject to/imposed
ind_mixed_2012_1M	77118	Sebab, para PKL yang sebelumnya tidak bisa ditarik retribusi, saat pindah ke Pasar Induk nanti bisa	dikenai	retribusi.	Sebab, para PKL yang sebelumnya tidak bisa ditarik retribusi, saat pindah ke Pasar Induk nanti bisa <m>dikenai</m> retribusi.	subject to/imposed
ind_mixed_2012_1M	330594	"""Mohon diingat, sesuai UU 40/1999, menghalang-halangi tugas pers bisa"	dikenai	"saksi Rp 500 juta,"" katanya."	"""Mohon diingat, sesuai UU 40/1999, menghalang-halangi tugas pers bisa <m>dikenai</m> saksi Rp 500 juta,"" katanya."	subject to/imposed
ind_mixed_2012_1M	655776	Kepada mereka yang tidak menggunakan bahasa Arab atau Inggris	dikenai	sangsi tertentu sebagai alat pendidikan, Untuk meningkatkan motivasi santri, pesantren biasanya menciptakan lingkungan bahasa asing itu.	Kepada mereka yang tidak menggunakan bahasa Arab atau Inggris <m>dikenai</m> sangsi tertentu sebagai alat pendidikan, Untuk meningkatkan motivasi santri, pesantren biasanya menciptakan lingkungan bahasa asing itu.	subject to/imposed
ind_mixed_2012_1M	72521	Pembantu pembina yang melatih tanpa persiapan akan	dikenai	sangsi.	Pembantu pembina yang melatih tanpa persiapan akan <m>dikenai</m> sangsi.	subject to/imposed
ind_mixed_2012_1M	764691	Dalam ketentuan keuangan negara, para pelaku penyimpangan ini bisa	dikenai	sanksi administratif dan pidana.	Dalam ketentuan keuangan negara, para pelaku penyimpangan ini bisa <m>dikenai</m> sanksi administratif dan pidana.	subject to/imposed
ind_mixed_2012_1M	602294	CSR dilakukan perusahaan karena ada tuntutan yang jika tidak dilakukan akan	dikenai	sanksi atau denda dan bukan karena kesadaraan perusahan untuk ikut serta menjaga lingkungan.	CSR dilakukan perusahaan karena ada tuntutan yang jika tidak dilakukan akan <m>dikenai</m> sanksi atau denda dan bukan karena kesadaraan perusahan untuk ikut serta menjaga lingkungan.	subject to/imposed
ind_mixed_2012_1M	425223	Hukum ialah peraturan yang harus dipatuh-taati, dan jika dilanggar	dikenai	sanksi berupa denda atau pidana.	Hukum ialah peraturan yang harus dipatuh-taati, dan jika dilanggar <m>dikenai</m> sanksi berupa denda atau pidana.	subject to/imposed
ind_mixed_2012_1M	789939	"""Jika ada yang menaikkan tarif tanpa melapor dapat"	dikenai	"sanksi berupa skorsing tiga bulan tidak diperbolehkan beroperasi hingga pencabutan izin,"" ucap Karsidi."	"""Jika ada yang menaikkan tarif tanpa melapor dapat <m>dikenai</m> sanksi berupa skorsing tiga bulan tidak diperbolehkan beroperasi hingga pencabutan izin,"" ucap Karsidi."	subject to/imposed
ind_mixed_2012_1M	296063	Atas pemuatan artikel tersebut, majalah Time	dikenai	sanksi denda Rp 1 triliun serta harus meminta maaf di media papan atas baik dalam maupun luar negeri.	Atas pemuatan artikel tersebut, majalah Time <m>dikenai</m> sanksi denda Rp 1 triliun serta harus meminta maaf di media papan atas baik dalam maupun luar negeri.	subject to/imposed
ind_mixed_2012_1M	927322	Namun demikian, sedapat mungkin pengamanan maksimum juga diimbangi dengan pemenuhan hak-hak Setiap pelanggaran akan	dikenai	sanksi disiplin, salah satunya penempatan di ruang isolasi atau tutupan sunyi.	Namun demikian, sedapat mungkin pengamanan maksimum juga diimbangi dengan pemenuhan hak-hak Setiap pelanggaran akan <m>dikenai</m> sanksi disiplin, salah satunya penempatan di ruang isolasi atau tutupan sunyi.	subject to/imposed
ind_mixed_2012_1M	102020	“Jika dalam pemeriksaan ditemukan penyimpangan etik, maka para pimpinan KPK ini akan	dikenai	sanksi etik berupa teguran keras.	“Jika dalam pemeriksaan ditemukan penyimpangan etik, maka para pimpinan KPK ini akan <m>dikenai</m> sanksi etik berupa teguran keras.	subject to/imposed
ind_mixed_2012_1M	722809	Pemberian sanksi ini tidak pilih kasih dan tidak pandang bulu, siapa saja yang melanggar mesti dikenai sanksi yang berlaku, termasuk keluarga pondok, dan bahkan anak Kyai juga	dikenai	sanksi jika melanggar.	Pemberian sanksi ini tidak pilih kasih dan tidak pandang bulu, siapa saja yang melanggar mesti dikenai sanksi yang berlaku, termasuk keluarga pondok, dan bahkan anak Kyai juga <m>dikenai</m> sanksi jika melanggar.	subject to/imposed
ind_mixed_2012_1M	567598	Maskapai penerbangan akan	dikenai	sanksi jika terbukti menerapkan tarif supermahal itu.	Maskapai penerbangan akan <m>dikenai</m> sanksi jika terbukti menerapkan tarif supermahal itu.	subject to/imposed
ind_mixed_2012_1M	930457	Dan jika terjadi perceraian maka si pelaku akan	dikenai	sanksi moral tidak boleh ikut kebaktian, sakramen, pembaptisan dan perjamuan.	Dan jika terjadi perceraian maka si pelaku akan <m>dikenai</m> sanksi moral tidak boleh ikut kebaktian, sakramen, pembaptisan dan perjamuan.	subject to/imposed
ind_mixed_2012_1M	100921	Menurut dia, anggota Komisi Energi DPR itu bisa	dikenai	sanksi oleh Dewan Kehormatan jika mangkir lagi.	Menurut dia, anggota Komisi Energi DPR itu bisa <m>dikenai</m> sanksi oleh Dewan Kehormatan jika mangkir lagi.	subject to/imposed
ind_mixed_2012_1M	299424	Akhirnya mereka	dikenai	sanksi oleh pengadilan untuk mengganti bonus yang mereka terima dari 1998-2004 sebesar lebih dari $115 juta dan dikenai denda sebesar $100 juta atas skandal akuntansi yang telah mereka lakukan.	Akhirnya mereka <m>dikenai</m> sanksi oleh pengadilan untuk mengganti bonus yang mereka terima dari 1998-2004 sebesar lebih dari $115 juta dan dikenai denda sebesar $100 juta atas skandal akuntansi yang telah mereka lakukan.	subject to/imposed
ind_mixed_2012_1M	91705	Gerakan ini akan	dikenai	sanksi oleh undang-undang penjajah yang diberlakukan pada mereka.	Gerakan ini akan <m>dikenai</m> sanksi oleh undang-undang penjajah yang diberlakukan pada mereka.	subject to/imposed
ind_mixed_2012_1M	550812	Ayat 3 menggariskan perseroan yang tidak melaksanakan kewajiban sebagaimana Pasal 1	dikenai	sanksi sesuai dengan ketentuan peraturan perundang-undangan.	Ayat 3 menggariskan perseroan yang tidak melaksanakan kewajiban sebagaimana Pasal 1 <m>dikenai</m> sanksi sesuai dengan ketentuan peraturan perundang-undangan.	subject to/imposed
ind_mixed_2012_1M	722809	Pemberian sanksi ini tidak pilih kasih dan tidak pandang bulu, siapa saja yang melanggar mesti	dikenai	sanksi yang berlaku, termasuk keluarga pondok, dan bahkan anak Kyai juga dikenai sanksi jika melanggar.	Pemberian sanksi ini tidak pilih kasih dan tidak pandang bulu, siapa saja yang melanggar mesti <m>dikenai</m> sanksi yang berlaku, termasuk keluarga pondok, dan bahkan anak Kyai juga dikenai sanksi jika melanggar.	subject to/imposed
ind_mixed_2012_1M	149905	Bila gaji sudah dibuat rasional, maka tidak ada alibi bagi PNS untuk melakukan korupsi sehingga mudah	dikenai	sanksi.	Bila gaji sudah dibuat rasional, maka tidak ada alibi bagi PNS untuk melakukan korupsi sehingga mudah <m>dikenai</m> sanksi.	subject to/imposed
ind_mixed_2012_1M	270696	Dirinya pun menyinggung para pejabat yang diketahui tidak melaksanakan kewajiban menindaklanjuti hasil pemeriksaan BPK RI tersebut dapat	dikenai	sanksi.	Dirinya pun menyinggung para pejabat yang diketahui tidak melaksanakan kewajiban menindaklanjuti hasil pemeriksaan BPK RI tersebut dapat <m>dikenai</m> sanksi.	subject to/imposed
ind_mixed_2012_1M	43639	Jika ada pelanggaran, penerabas rambu-rambu itulah yang	dikenai	sanksi.	Jika ada pelanggaran, penerabas rambu-rambu itulah yang <m>dikenai</m> sanksi.	subject to/imposed
ind_mixed_2012_1M	533680	Jika terbukti bersalah, maka aparat yang bersangkutan akan	dikenai	sanksi.	Jika terbukti bersalah, maka aparat yang bersangkutan akan <m>dikenai</m> sanksi.	subject to/imposed
ind_mixed_2012_1M	687910	Mas Gunarso mengatakan, jika pelaku bertindak sesuai protap, tidak akan	dikenai	sanksi.	Mas Gunarso mengatakan, jika pelaku bertindak sesuai protap, tidak akan <m>dikenai</m> sanksi.	subject to/imposed
ind_mixed_2012_1M	152625	Oleh karena itu, setiap pelanggaran terhadap ketentuan yang diatur dalam Undang-undang Perpustakaan ini harus	dikenai	sanksi.	Oleh karena itu, setiap pelanggaran terhadap ketentuan yang diatur dalam Undang-undang Perpustakaan ini harus <m>dikenai</m> sanksi.	subject to/imposed
ind_mixed_2012_1M	254115	Ia	dikenai	satu himpitan, kemudian Allah membebaskannya.	Ia <m>dikenai</m> satu himpitan, kemudian Allah membebaskannya.	subject to/imposed
ind_mixed_2012_1M	380240	Kata ini, bila dikenakan kepada seseorang, satu kelompok, atau satu pola sikap, bisa membuat yang	dikenai	seakan-akan tertangkap.	Kata ini, bila dikenakan kepada seseorang, satu kelompok, atau satu pola sikap, bisa membuat yang <m>dikenai</m> seakan-akan tertangkap.	subject to/imposed
ind_mixed_2012_1M	296018	Santri atau guru yang absen dari acara ini	dikenai	skors selama setahun.	Santri atau guru yang absen dari acara ini <m>dikenai</m> skors selama setahun.	subject to/imposed
ind_mixed_2012_1M	557184	Selama belum diketahui identitas aslinya, yaitu melalui prosesi Nungging atau perkenalan, maka akan	dikenai	status Troll.	Selama belum diketahui identitas aslinya, yaitu melalui prosesi Nungging atau perkenalan, maka akan <m>dikenai</m> status Troll.	subject to/imposed
ind_mixed_2012_1M	248207	Karena menolak, pada Jumat 3 September 1999, dia ditangkap dan	dikenai	tahanan rumah di Chasma.	Karena menolak, pada Jumat 3 September 1999, dia ditangkap dan <m>dikenai</m> tahanan rumah di Chasma.	subject to/imposed
ind_mixed_2012_1M	415486	Di dalam kasus Yamashita, seseorang komandan dapat	dikenai	tanggungjawab apabila pihak yang melakukan tindak pidana adalah orang yang berada di bawah subordinat dan kontrolnya.	Di dalam kasus Yamashita, seseorang komandan dapat <m>dikenai</m> tanggungjawab apabila pihak yang melakukan tindak pidana adalah orang yang berada di bawah subordinat dan kontrolnya.	subject to/imposed
ind_mixed_2012_1M	511177	Namun, lanjut Nurdin, jika yang	dikenai	tarif hanya kendaraan roda empat, jalur sepeda motor tidak masuk kategori jalan tol.	Namun, lanjut Nurdin, jika yang <m>dikenai</m> tarif hanya kendaraan roda empat, jalur sepeda motor tidak masuk kategori jalan tol.	subject to/imposed
ind_mixed_2012_1M	902988	Pada saat itu, pengguna jalan akan	dikenai	"tarif tol sesuai dengan keputusan pemerintah,"" kata Sudiro."	"Pada saat itu, pengguna jalan akan <m>dikenai</m> tarif tol sesuai dengan keputusan pemerintah,"" kata Sudiro."	subject to/imposed
ind_mixed_2012_1M	721977	Dan pada umumnya, yang	dikenai	teguran adalah kendaraan roda dua yang kelebihan penumpang.	Dan pada umumnya, yang <m>dikenai</m> teguran adalah kendaraan roda dua yang kelebihan penumpang.	subject to/imposed
ind_mixed_2012_1M	323979	Menurut Djoko, siapa pun orangnya, proses hukum yang akan	dikenai	terhadap orang itu akan tetap sama sesuai dengan aturan hukum yang berlaku bagi setiap warga negara.	Menurut Djoko, siapa pun orangnya, proses hukum yang akan <m>dikenai</m> terhadap orang itu akan tetap sama sesuai dengan aturan hukum yang berlaku bagi setiap warga negara.	subject to/imposed
ind_mixed_2012_1M	235443	Untuk masuk ke gedung ini, pengunjung anak-anak	dikenai	tiket masuk Rp 5 ribu dan orang dewasa Rp 10 ribu.	Untuk masuk ke gedung ini, pengunjung anak-anak <m>dikenai</m> tiket masuk Rp 5 ribu dan orang dewasa Rp 10 ribu.	subject to/imposed
ind_mixed_2012_1M	155141	Bisa-bisa saya	dikenai	tuduhan ‘pencemaran nama baik PNS se Indonesia’ atau ‘penghinaan kronis terhadap negara’.	Bisa-bisa saya <m>dikenai</m> tuduhan ‘pencemaran nama baik PNS se Indonesia’ atau ‘penghinaan kronis terhadap negara’.	subject to/imposed
ind_mixed_2012_1M	297160	Resistansi Esther terhadap tuntutan untuk menikah dan melahirkan terlihat pada analogi Esther mengenai sebuah pohon (fig tree) yang memberikan gambaran betapa lelahnya hidup sebagai perempuan yang	dikenai	tuntutan norma-norma patriarki.	Resistansi Esther terhadap tuntutan untuk menikah dan melahirkan terlihat pada analogi Esther mengenai sebuah pohon (fig tree) yang memberikan gambaran betapa lelahnya hidup sebagai perempuan yang <m>dikenai</m> tuntutan norma-norma patriarki.	subject to/imposed
ind_mixed_2012_1M	469517	Atas perbuatan tersebut, keduanya	dikenai	tuntutan primer pasal 2 juncto pasal 18 UU No. 31 tahun 1999 tentang Pemberantasan Tindak Pidana Korupsi sebagaimana diubah dengan UU No. 20 tahun 2001.	Atas perbuatan tersebut, keduanya <m>dikenai</m> tuntutan primer pasal 2 juncto pasal 18 UU No. 31 tahun 1999 tentang Pemberantasan Tindak Pidana Korupsi sebagaimana diubah dengan UU No. 20 tahun 2001.	subject to/imposed
ind_mixed_2012_1M	873461	Ketimbang mengganggu stabilitas rezim dan	dikenai	UU Subversi yang mengerikan, masyarakat memilih bungkam, menerima saja apa yang disuguhkan rezim.	Ketimbang mengganggu stabilitas rezim dan <m>dikenai</m> UU Subversi yang mengerikan, masyarakat memilih bungkam, menerima saja apa yang disuguhkan rezim.	subject to/imposed
ind_mixed_2012_1M	568340	Ribuan kilometer dari Jakarta, mantan penguasa Filipina yang juga aktor laga beken, Joseph Estrada,	dikenai	vonis penjara seumur hidup atas penjarahan (plunder) dana publik.	Ribuan kilometer dari Jakarta, mantan penguasa Filipina yang juga aktor laga beken, Joseph Estrada, <m>dikenai</m> vonis penjara seumur hidup atas penjarahan (plunder) dana publik.	subject to/imposed
ind_mixed_2012_1M	429971	Dimana sesuai pada pembahasan sebelumnya bahwa aset yang wajib	dikenai	zakat adalah aset lancar yang akan diolah (diproses) untuk menghasilkan pendapatan.	Dimana sesuai pada pembahasan sebelumnya bahwa aset yang wajib <m>dikenai</m> zakat adalah aset lancar yang akan diolah (diproses) untuk menghasilkan pendapatan.	subject to/imposed
ind_mixed_2012_1M	787934	Jadi variasi yang dihasilkan oleh berbagai keadaan luar dalam waktu pertumbuhan atau disebabkan penyakit atau kecelakaan dapat	dikenai	oleh seleksi alam.	Jadi variasi yang dihasilkan oleh berbagai keadaan luar dalam waktu pertumbuhan atau disebabkan penyakit atau kecelakaan dapat <m>dikenai</m> oleh seleksi alam.	physical_disease_affected
