corpus	sent_id	left	node	right	node_sentences	usage
ind_mixed_2012_1M	39272	Tidak jarang dibalik T-shirt saya tidak	mengenakan	bra atau nobra.	Tidak jarang dibalik T-shirt saya tidak <m>mengenakan</m> bra atau nobra.	wear
ind_mixed_2012_1M	887308	Entah Sherly	mengenakan	bra atau tidak, tapi yang jelas Sherly tak mengenakan celana dalam.	Entah Sherly <m>mengenakan</m> bra atau tidak, tapi yang jelas Sherly tak mengenakan celana dalam.	wear
ind_mixed_2012_1M	889030	Aku melepas kostum baletku hingga tinggal	mengenakan	bra dan celana dalam yang berwarna hitam, kontras sekali dengan kulit tubuhku yang begitu putih.	Aku melepas kostum baletku hingga tinggal <m>mengenakan</m> bra dan celana dalam yang berwarna hitam, kontras sekali dengan kulit tubuhku yang begitu putih.	wear
ind_mixed_2012_1M	451393	Tanpa perlawanan yang berarti dariku, pak Agil sudah melucuti pakaianku hingga aku tinggal	mengenakan	bra dan celana dalam.	Tanpa perlawanan yang berarti dariku, pak Agil sudah melucuti pakaianku hingga aku tinggal <m>mengenakan</m> bra dan celana dalam.	wear
ind_mixed_2012_1M	767658	Aku lalu menepis tangan pak Basyir yang masih meremasi payudaraku, dan aku berdiri lalu	mengenakan	bra dan celana dalamku juga baju tidurku, dan aku keluar dari kamar tidur penjaga vilaku itu menuju kamarku sendiri.	Aku lalu menepis tangan pak Basyir yang masih meremasi payudaraku, dan aku berdiri lalu <m>mengenakan</m> bra dan celana dalamku juga baju tidurku, dan aku keluar dari kamar tidur penjaga vilaku itu menuju kamarku sendiri.	wear
ind_mixed_2012_1M	163856	Dengan sebal kubuang tissue itu ke tong sampah, lalu aku	mengenakan	bra dan celana dalamku, juga baju dan rok seragamku.	Dengan sebal kubuang tissue itu ke tong sampah, lalu aku <m>mengenakan</m> bra dan celana dalamku, juga baju dan rok seragamku.	wear
ind_mixed_2012_1M	196812	Aku langsung	mengenakan	bra dan celana dalamku, lalu mengenakan kostum baletku.	Aku langsung <m>mengenakan</m> bra dan celana dalamku, lalu mengenakan kostum baletku.	wear
ind_mixed_2012_1M	380667	Setelah mengeringkan rambut dan tubuhku, aku mulai	mengenakan	bra dan celana dalamku.	Setelah mengeringkan rambut dan tubuhku, aku mulai <m>mengenakan</m> bra dan celana dalamku.	wear
ind_mixed_2012_1M	287414	Ia tak	mengenakan	bra hingga aku bisa merasakan tonjolan puting payudaranya.	Ia tak <m>mengenakan</m> bra hingga aku bisa merasakan tonjolan puting payudaranya.	wear
ind_mixed_2012_1M	408452	Setiap orang yang melihat pasti tahu kalau saat itu saya tidak	mengenakan	bra sama sekali.	Setiap orang yang melihat pasti tahu kalau saat itu saya tidak <m>mengenakan</m> bra sama sekali.	wear
ind_mixed_2012_1M	66318	Denita memang sudah tidak	mengenakan	bra sejak tadi.	Denita memang sudah tidak <m>mengenakan</m> bra sejak tadi.	wear
ind_mixed_2012_1M	936349	Belahan toketku diusap2nya, blusku dibukanya, sehingga aku hanya	mengenakan	bra yang tipis.	Belahan toketku diusap2nya, blusku dibukanya, sehingga aku hanya <m>mengenakan</m> bra yang tipis.	wear
ind_mixed_2012_1M	721468	Madeleine segera menyadari bhw dia adlh serigala yg sama sekali tdk mau bersusah	mengenakan	bulu domba.	Madeleine segera menyadari bhw dia adlh serigala yg sama sekali tdk mau bersusah <m>mengenakan</m> bulu domba.	wear
ind_mixed_2012_1M	336956	Akhirnya dia memeluk Islam dan mulai	mengenakan	burqa (neqab) yang bahkan menutupi wajahnya.	Akhirnya dia memeluk Islam dan mulai <m>mengenakan</m> burqa (neqab) yang bahkan menutupi wajahnya.	wear
ind_mixed_2012_1M	716365	Seorang ex-Muslimah Amerika menulis padaku bahwa ketika dia pertama kali melihat sekelompok Muslimah	mengenakan	burqa hitam sekujur tubuh, dia tertawa dan merasa kasihan pada mereka.	Seorang ex-Muslimah Amerika menulis padaku bahwa ketika dia pertama kali melihat sekelompok Muslimah <m>mengenakan</m> burqa hitam sekujur tubuh, dia tertawa dan merasa kasihan pada mereka.	wear
ind_mixed_2012_1M	979949	Setelah pesta dengan penari strip selesai, kawan-kawan Roy segera mengeluarkan kaos compang-camping dan celana pendek Roy pun dipaksa	mengenakan	"busana ""Mau apa lagi lu."	"Setelah pesta dengan penari strip selesai, kawan-kawan Roy segera mengeluarkan kaos compang-camping dan celana pendek Roy pun dipaksa <m>mengenakan</m> busana ""Mau apa lagi lu."	wear
ind_mixed_2012_1M	772779	Selama ini, kata Nasir, sebagian besar warga, terutama kaum muda, enggan	mengenakan	busana batik, karena batik diidentikkan sebagai pakaian orang tua.	Selama ini, kata Nasir, sebagian besar warga, terutama kaum muda, enggan <m>mengenakan</m> busana batik, karena batik diidentikkan sebagai pakaian orang tua.	wear
ind_mixed_2012_1M	542200	Oh yun membawa beberapa orang, Di depan kalian ada 4 orang pria, semua	mengenakan	busana berbeda, gunakan pengamatan kalian dan katakan siapa diantara 4 orang ini yang sudah membunuh seseorang.	Oh yun membawa beberapa orang, Di depan kalian ada 4 orang pria, semua <m>mengenakan</m> busana berbeda, gunakan pengamatan kalian dan katakan siapa diantara 4 orang ini yang sudah membunuh seseorang.	wear
ind_mixed_2012_1M	598866	Yang satu pria muda berusia 30 tahun mengenakan kemeja hitam dengan sisiran rambut rapi, semen-tara satunya lagi	mengenakan	busana casual; kaos krah dan celana jins, kira-kira usianya 32 tahun.	Yang satu pria muda berusia 30 tahun mengenakan kemeja hitam dengan sisiran rambut rapi, semen-tara satunya lagi <m>mengenakan</m> busana casual; kaos krah dan celana jins, kira-kira usianya 32 tahun.	wear
ind_mixed_2012_1M	125405	Bagi pria yang berperawakan tipis, hindarilah	mengenakan	busana dengan bahan yang ringan melambai.	Bagi pria yang berperawakan tipis, hindarilah <m>mengenakan</m> busana dengan bahan yang ringan melambai.	wear
ind_mixed_2012_1M	706695	Oleh karena itu, saya suka	mengenakan	busana dengan merek terkenal, mengendarai mobil yang bagus, dan mengisi rumah dengan barang-barang berkualitas.	Oleh karena itu, saya suka <m>mengenakan</m> busana dengan merek terkenal, mengendarai mobil yang bagus, dan mengisi rumah dengan barang-barang berkualitas.	wear
ind_mixed_2012_1M	769399	Saat keluar dari hotel New York, Jumat 2 Maret 2012 lalu, Gaga yang	mengenakan	busana ia memamerkan bra hitamnya sambil menunjukkan belahan dada.	Saat keluar dari hotel New York, Jumat 2 Maret 2012 lalu, Gaga yang <m>mengenakan</m> busana ia memamerkan bra hitamnya sambil menunjukkan belahan dada.	wear
ind_mixed_2012_1M	951488	Sex & City; Jakarta Under Cover / 303 Di antara sekian tamu undangan, kami tertarik dengan tiga tamu yang	mengenakan	busana khas bintang Hollywood.	Sex & City; Jakarta Under Cover / 303 Di antara sekian tamu undangan, kami tertarik dengan tiga tamu yang <m>mengenakan</m> busana khas bintang Hollywood.	wear
ind_mixed_2012_1M	721684	Tata busanaUntuk melaksanakan acara ini calon pengantin pria diharuskan untuk	mengenakan	busana khusus.	Tata busanaUntuk melaksanakan acara ini calon pengantin pria diharuskan untuk <m>mengenakan</m> busana khusus.	wear
ind_mixed_2012_1M	945010	Kalau tubuh wanita itu	mengenakan	busana lengkap layaknya seorang pramusaji kebanyakan, tentu saja sangat biasa.	Kalau tubuh wanita itu <m>mengenakan</m> busana lengkap layaknya seorang pramusaji kebanyakan, tentu saja sangat biasa.	wear
ind_mixed_2012_1M	122450	Gus Dur makan enak banget di suatu tempat, terus mampir lagi di suatu restoran yang enak banget, nah Gus Dur kena deh ususnya,Ó papar Dorce yang	mengenakan	busana muslim warna merah muda.	Gus Dur makan enak banget di suatu tempat, terus mampir lagi di suatu restoran yang enak banget, nah Gus Dur kena deh ususnya,Ó papar Dorce yang <m>mengenakan</m> busana muslim warna merah muda.	wear
ind_mixed_2012_1M	124306	Sebelum peraturan tersebut, pegawai kantor bupati Solok sudah mulai	mengenakan	busana muslim.	Sebelum peraturan tersebut, pegawai kantor bupati Solok sudah mulai <m>mengenakan</m> busana muslim.	wear
ind_mixed_2012_1M	722819	Tampil berkeringat dan berminyak di foto Siapa pun tahu, berdiri berdampingan cukup lama dengan	mengenakan	busana pengantin akan meningkatkan temperatur badan.	Tampil berkeringat dan berminyak di foto Siapa pun tahu, berdiri berdampingan cukup lama dengan <m>mengenakan</m> busana pengantin akan meningkatkan temperatur badan.	wear
ind_mixed_2012_1M	921871	Semua	mengenakan	busana pesta yang serba 'wah' dan glamour.	Semua <m>mengenakan</m> busana pesta yang serba 'wah' dan glamour.	wear
ind_mixed_2012_1M	350876	Beberapa diantaranya	mengenakan	busana seksi dengan pose-pose menantang.	Beberapa diantaranya <m>mengenakan</m> busana seksi dengan pose-pose menantang.	wear
ind_mixed_2012_1M	253307	Pada detik berikutnya, apa yang terjadi tak ubahnya seperti tontonan seorang gadis cantik dan seksi tanpa	mengenakan	busana tengah menyantap buah-buahan segar di atas tubuh pria yang menjadi meja perjamuan.	Pada detik berikutnya, apa yang terjadi tak ubahnya seperti tontonan seorang gadis cantik dan seksi tanpa <m>mengenakan</m> busana tengah menyantap buah-buahan segar di atas tubuh pria yang menjadi meja perjamuan.	wear
ind_mixed_2012_1M	364755	Ratu sudah	mengenakan	busana tidur tapi ia masih kerja di kamarnya.	Ratu sudah <m>mengenakan</m> busana tidur tapi ia masih kerja di kamarnya.	wear
ind_mixed_2012_1M	133152	Razia Sultana yang kerap turun memimpin pasukannya di medan perang selalu	mengenakan	busana yang maskulin.	Razia Sultana yang kerap turun memimpin pasukannya di medan perang selalu <m>mengenakan</m> busana yang maskulin.	wear
ind_mixed_2012_1M	958784	Layaknya sebuah pesta, para wanita itu	mengenakan	busana yang rata-rata serba gaun dan sack-dress.	Layaknya sebuah pesta, para wanita itu <m>mengenakan</m> busana yang rata-rata serba gaun dan sack-dress.	wear
ind_mixed_2012_1M	310174	Pada hari itu, semua pengantin ingin	mengenakan	busana yang terindah dalam kehidupannya.	Pada hari itu, semua pengantin ingin <m>mengenakan</m> busana yang terindah dalam kehidupannya.	wear
ind_mixed_2012_1M	461171	Ke-empat penjaga sekolah itu menatap penuh nafsu, empat gadis Indo tanpa	mengenakan	busana, bergoyang erotis.	Ke-empat penjaga sekolah itu menatap penuh nafsu, empat gadis Indo tanpa <m>mengenakan</m> busana, bergoyang erotis.	wear
ind_mixed_2012_1M	888071	Jangan tergoda untuk	mengenakan	bustier ketat atau rok super mini, misalnya.	Jangan tergoda untuk <m>mengenakan</m> bustier ketat atau rok super mini, misalnya.	wear
ind_mixed_2012_1M	207968	"""Tapi"	mengenakan	"cadar adalah pilihan pribadi dan tak seorang pun boleh menyerah atas pilihan pribadinya sendiri,"" tukas Bokker."	"""Tapi <m>mengenakan</m> cadar adalah pilihan pribadi dan tak seorang pun boleh menyerah atas pilihan pribadinya sendiri,"" tukas Bokker."	wear
ind_mixed_2012_1M	620038	Setelah pesta makan berakhir, Muhammad memerintahkan agar Safiyyah	mengenakan	cadar untuk menghindari dari tatapan orang2.	Setelah pesta makan berakhir, Muhammad memerintahkan agar Safiyyah <m>mengenakan</m> cadar untuk menghindari dari tatapan orang2.	wear
ind_mixed_2012_1M	975304	Pada saat pemerintahan Kaisar Li Jilong dari Dinasti Tang, ia membuat keputusan bahwa semua pembantu wanita istana yang masih dalam masa penantian harus	mengenakan	cadar untuk menutupi muka.	Pada saat pemerintahan Kaisar Li Jilong dari Dinasti Tang, ia membuat keputusan bahwa semua pembantu wanita istana yang masih dalam masa penantian harus <m>mengenakan</m> cadar untuk menutupi muka.	wear
ind_mixed_2012_1M	626857	Suatu hari ketika Abu Ishaq berada di makam itu, ia terserang kantuk, tiba-tiba bagian atas makam itu terbelah, lalu muncul seorang laki-laki tinggi, seorang badui yang	mengenakan	cadar, dan di pinggangnya terselip tombak.	Suatu hari ketika Abu Ishaq berada di makam itu, ia terserang kantuk, tiba-tiba bagian atas makam itu terbelah, lalu muncul seorang laki-laki tinggi, seorang badui yang <m>mengenakan</m> cadar, dan di pinggangnya terselip tombak.	wear
ind_mixed_2012_1M	850601	Straw meminta agar para Muslimah yang	mengenakan	cadar, membuka cadarnya saat datang ke kantor daerah pemilihannya untuk meminta bantuan.	Straw meminta agar para Muslimah yang <m>mengenakan</m> cadar, membuka cadarnya saat datang ke kantor daerah pemilihannya untuk meminta bantuan.	wear
ind_mixed_2012_1M	18715	Usai berucap si petani kembali	mengenakan	capingnya dan melangkah pergi meninggalkan raden sentanu yang masih terpaku dengan mata melotot.	Usai berucap si petani kembali <m>mengenakan</m> capingnya dan melangkah pergi meninggalkan raden sentanu yang masih terpaku dengan mata melotot.	wear
ind_mixed_2012_1M	101998	Di dalam ruangan, di atas rumah panggung terbuat dan kayu yang terletak di satu kawasan rimba belantara, Iblis Kepala Batu yang hanya	mengenakan	cawat dan tubuh penuh bulu itu menyeringai.	Di dalam ruangan, di atas rumah panggung terbuat dan kayu yang terletak di satu kawasan rimba belantara, Iblis Kepala Batu yang hanya <m>mengenakan</m> cawat dan tubuh penuh bulu itu menyeringai.	wear
ind_mixed_2012_1M	834677	Dalam acara itu disuguhkan beberapa penari laki-laki yang menari-nari di atas bar di hadapan ratusan pengunjung yang Para penari laki-laki itu hanya	mengenakan	cawet untuk menutupi bagian vitalnya.	Dalam acara itu disuguhkan beberapa penari laki-laki yang menari-nari di atas bar di hadapan ratusan pengunjung yang Para penari laki-laki itu hanya <m>mengenakan</m> cawet untuk menutupi bagian vitalnya.	wear
ind_mixed_2012_1M	656845	Tapi saya	mengenakan	CD g-string berwarna pink serta sarung tangan panjang warna putih sampai di siku lengan.	Tapi saya <m>mengenakan</m> CD g-string berwarna pink serta sarung tangan panjang warna putih sampai di siku lengan.	wear
ind_mixed_2012_1M	762453	Tangan kirinya sudah mulai bergerak naik mencapai memekku yang sudah tidak	mengenakan	CD lagi.	Tangan kirinya sudah mulai bergerak naik mencapai memekku yang sudah tidak <m>mengenakan</m> CD lagi.	wear
ind_mixed_2012_1M	768054	Ia kelihatan begitu menikmatinya hingga pernik seragam yang terakhir:) Hingga kemudian aku hanya	mengenakan	CD saja.	Ia kelihatan begitu menikmatinya hingga pernik seragam yang terakhir:) Hingga kemudian aku hanya <m>mengenakan</m> CD saja.	wear
ind_mixed_2012_1M	800570	Mas Adi melepaskan pakaiannya sehingga hanya	mengenakan	CD saja. kontolnya juga sudah ngaceng, kelihatannya besar juga walaupun tidak sebesar kontol mas Budi.	Mas Adi melepaskan pakaiannya sehingga hanya <m>mengenakan</m> CD saja. kontolnya juga sudah ngaceng, kelihatannya besar juga walaupun tidak sebesar kontol mas Budi.	wear
ind_mixed_2012_1M	859510	Ketika aku ke gazebo, dia sudah berbaring didipan hanya	mengenakan	CDnya, kontolnya kayanya sudah ngaceng, tampak menggelembung dibalik CDnya.	Ketika aku ke gazebo, dia sudah berbaring didipan hanya <m>mengenakan</m> CDnya, kontolnya kayanya sudah ngaceng, tampak menggelembung dibalik CDnya.	wear
ind_mixed_2012_1M	359803	Sebelumnya dia	mengenakan	celana basket dan baju basket tak berlengan.	Sebelumnya dia <m>mengenakan</m> celana basket dan baju basket tak berlengan.	wear
ind_mixed_2012_1M	823140	~	Mengenakan	celana batik degan kemeja putih yang diluarnya dilapisi dengan jas, kerah kemeja ke luar menjepit leher jas.	<m>Mengenakan</m> celana batik degan kemeja putih yang diluarnya dilapisi dengan jas, kerah kemeja ke luar menjepit leher jas.	wear
ind_mixed_2012_1M	483503	Di antara irama musik yang berdentum keras, seorang gadis	mengenakan	celana biru ketat, dengan T-shirt warna putih yang juga ketat, sendirian, bergerak lincah mengundang perhatian.	Di antara irama musik yang berdentum keras, seorang gadis <m>mengenakan</m> celana biru ketat, dengan T-shirt warna putih yang juga ketat, sendirian, bergerak lincah mengundang perhatian.	wear
ind_mixed_2012_1M	519839	Kembali bergaya minimalis, alias hanya	mengenakan	celana Capri saja, tubuhnya yang kenyal dan berkeringat itu bergelimangan cahaya obor yang kami nyalakan.	Kembali bergaya minimalis, alias hanya <m>mengenakan</m> celana Capri saja, tubuhnya yang kenyal dan berkeringat itu bergelimangan cahaya obor yang kami nyalakan.	wear
ind_mixed_2012_1M	347870	Untuk acara pesta ulang tahun atau social gathering bersama teman-teman lama, Anda bisa	mengenakan	celana city shorts dan padankan dengan kamisol renda atau bolero super pendek di atas blus bergaya ruffles.	Untuk acara pesta ulang tahun atau social gathering bersama teman-teman lama, Anda bisa <m>mengenakan</m> celana city shorts dan padankan dengan kamisol renda atau bolero super pendek di atas blus bergaya ruffles.	wear
ind_mixed_2012_1M	399407	Jadi aku cepat-cepat memakai dasterku tanpa	mengenakan	celana dalam aku kembali ke kamarku dan suamiku.	Jadi aku cepat-cepat memakai dasterku tanpa <m>mengenakan</m> celana dalam aku kembali ke kamarku dan suamiku.	wear
ind_mixed_2012_1M	601696	Tubuhku langsung ditarik kepangkuannya setelah aku melepas celananya, ternyata dia sudah tidak	mengenakan	celana dalam atau memang tidak pernah pakai.	Tubuhku langsung ditarik kepangkuannya setelah aku melepas celananya, ternyata dia sudah tidak <m>mengenakan</m> celana dalam atau memang tidak pernah pakai.	wear
ind_mixed_2012_1M	238939	Ide mengenai jalan-jalan di mal tanpa	mengenakan	celana dalam cukup memalukan rasanya apalagi lelaki yang menemaninya mengetahui hal itu.	Ide mengenai jalan-jalan di mal tanpa <m>mengenakan</m> celana dalam cukup memalukan rasanya apalagi lelaki yang menemaninya mengetahui hal itu.	wear
ind_mixed_2012_1M	684107	Kini di hadapan Pak Pramono berdiri seorang ibu rumahtangga yang amat molek yang hanya	mengenakan	celana dalam dan BH.	Kini di hadapan Pak Pramono berdiri seorang ibu rumahtangga yang amat molek yang hanya <m>mengenakan</m> celana dalam dan BH.	wear
ind_mixed_2012_1M	986682	Aku mengikuti langkahnya dari belakang, dan aku baru sadar bahwa saat itu Eksanti belum	mengenakan	celana dalam dan bra.	Aku mengikuti langkahnya dari belakang, dan aku baru sadar bahwa saat itu Eksanti belum <m>mengenakan</m> celana dalam dan bra.	wear
ind_mixed_2012_1M	786593	Girno pergi ke wc sebentar untuk mencuci penisnya, kemudian kembali dan	mengenakan	celana dalam dan celana panjangnya saja.	Girno pergi ke wc sebentar untuk mencuci penisnya, kemudian kembali dan <m>mengenakan</m> celana dalam dan celana panjangnya saja.	wear
ind_mixed_2012_1M	465393	Penyiar berita cantik itu kini tinggal	mengenakan	celana dalam dan sepatu haknya.	Penyiar berita cantik itu kini tinggal <m>mengenakan</m> celana dalam dan sepatu haknya.	wear
ind_mixed_2012_1M	416786	Ternyata dia hanya	mengenakan	celana dalam G-String aja.	Ternyata dia hanya <m>mengenakan</m> celana dalam G-String aja.	wear
ind_mixed_2012_1M	18712	Setelah memilih-milih baju dari lemariku, aku mulai	mengenakan	celana dalam G-string yang berenda-renda, dengan rok mini hitam, tube top pink tanpa bra.	Setelah memilih-milih baju dari lemariku, aku mulai <m>mengenakan</m> celana dalam G-string yang berenda-renda, dengan rok mini hitam, tube top pink tanpa bra.	wear
ind_mixed_2012_1M	303170	Johan yang telah	mengenakan	celana dalam itu kembali memeluknya.	Johan yang telah <m>mengenakan</m> celana dalam itu kembali memeluknya.	wear
ind_mixed_2012_1M	634322	Dengan hanya	mengenakan	celana dalam kemudian Steve duduk di ujung ranjang.	Dengan hanya <m>mengenakan</m> celana dalam kemudian Steve duduk di ujung ranjang.	wear
ind_mixed_2012_1M	970033	Dia langsung membuka seluruh seragamnya dan sekarang hanya	mengenakan	celana dalam ketat yang seksi.	Dia langsung membuka seluruh seragamnya dan sekarang hanya <m>mengenakan</m> celana dalam ketat yang seksi.	wear
ind_mixed_2012_1M	363856	Mereka heran bagaimana bisa sang nyonya tidak	mengenakan	celana dalam lagi.	Mereka heran bagaimana bisa sang nyonya tidak <m>mengenakan</m> celana dalam lagi.	wear
ind_mixed_2012_1M	801978	Sepertinya dia tidak sadar kalau tidak	mengenakan	celana dalam lagi.	Sepertinya dia tidak sadar kalau tidak <m>mengenakan</m> celana dalam lagi.	wear
ind_mixed_2012_1M	230921	Tengok misalnya salah satu ÓdialogÓ antara Yanti 1 dan Yanti 2 yang dimulai dari pernyataan sang narator: Narator :Tuan, Nyonya, aku tidak	mengenakan	celana dalam malam ini Yanti 1 :Hik, hik, hik, urban itu mulai menjadi orang kota.	Tengok misalnya salah satu ÓdialogÓ antara Yanti 1 dan Yanti 2 yang dimulai dari pernyataan sang narator: Narator :Tuan, Nyonya, aku tidak <m>mengenakan</m> celana dalam malam ini Yanti 1 :Hik, hik, hik, urban itu mulai menjadi orang kota.	wear
ind_mixed_2012_1M	929887	Berdiri di depan pak Eko dengan rok sependek ini dengan kenyataan tidak	mengenakan	celana dalam membuatku terangsang lagi.	Berdiri di depan pak Eko dengan rok sependek ini dengan kenyataan tidak <m>mengenakan</m> celana dalam membuatku terangsang lagi.	wear
ind_mixed_2012_1M	705295	""" umpatku dalam hati, mereka pasti tahu aku"	mengenakan	celana dalam merah hari ini.	""" umpatku dalam hati, mereka pasti tahu aku <m>mengenakan</m> celana dalam merah hari ini."	wear
ind_mixed_2012_1M	314398	Saya pada saat itu sedang bersiap-siap untuk tidur, hanya	mengenakan	celana dalam putih.	Saya pada saat itu sedang bersiap-siap untuk tidur, hanya <m>mengenakan</m> celana dalam putih.	wear
ind_mixed_2012_1M	317422	A Se pun langsung membukakan pintu, tetapi Xi Men dan Mi Chou tidak langsung masuk, mereka tertegun di ambang pintu menyaksikan A Se yang berdiri di balik pintu hanya dengan	mengenakan	celana dalam saja.	A Se pun langsung membukakan pintu, tetapi Xi Men dan Mi Chou tidak langsung masuk, mereka tertegun di ambang pintu menyaksikan A Se yang berdiri di balik pintu hanya dengan <m>mengenakan</m> celana dalam saja.	wear
ind_mixed_2012_1M	583715	Badan terasa panas, padahal ac sudah cukup dingin dan saya tidur hanya	mengenakan	celana dalam saja.	Badan terasa panas, padahal ac sudah cukup dingin dan saya tidur hanya <m>mengenakan</m> celana dalam saja.	wear
ind_mixed_2012_1M	595034	Ia hanya	mengenakan	celana dalam saja.	Ia hanya <m>mengenakan</m> celana dalam saja.	wear
ind_mixed_2012_1M	488241	Setelah di usap-usap sampai tampak kering barulah ia	mengenakan	celana dalam tersebut.	Setelah di usap-usap sampai tampak kering barulah ia <m>mengenakan</m> celana dalam tersebut.	wear
ind_mixed_2012_1M	960433	Belum sempat aku memakai sabun, aku terkejut karena tiba-tiba tirai shower terbuka sedikit, dan Keisha dengan tubuh hanya	mengenakan	celana dalam, ikut menyusulku untuk bergabung mandi dengan shower.	Belum sempat aku memakai sabun, aku terkejut karena tiba-tiba tirai shower terbuka sedikit, dan Keisha dengan tubuh hanya <m>mengenakan</m> celana dalam, ikut menyusulku untuk bergabung mandi dengan shower.	wear
ind_mixed_2012_1M	926981	Saat aku sedang mengenakan celana dalamku, aku teringat dulu saat aku memutuskan tak	mengenakan	celana dalam, karena aku memang memberikan kesempatan pada pak Basyir untuk menikmati liang vaginaku sebelum pulang.	Saat aku sedang mengenakan celana dalamku, aku teringat dulu saat aku memutuskan tak <m>mengenakan</m> celana dalam, karena aku memang memberikan kesempatan pada pak Basyir untuk menikmati liang vaginaku sebelum pulang.	wear
ind_mixed_2012_1M	805997	Lagipula sekarang ia harus turun dibantu oleh pak Eko karena tidak mungkin dia meloncat ke bawah, Bagaimana kalau kelihatan dari bawah oleh pak Eko kalau aku tidak	mengenakan	celana dalam?	Lagipula sekarang ia harus turun dibantu oleh pak Eko karena tidak mungkin dia meloncat ke bawah, Bagaimana kalau kelihatan dari bawah oleh pak Eko kalau aku tidak <m>mengenakan</m> celana dalam?	wear
ind_mixed_2012_1M	89327	Ketika Inah terpesona dengan dirinya, Linda menuntun inah keruang utama dan disana Rudi sudah menunggu dengan hanya	mengenakan	celana dalam.	Ketika Inah terpesona dengan dirinya, Linda menuntun inah keruang utama dan disana Rudi sudah menunggu dengan hanya <m>mengenakan</m> celana dalam.	wear
ind_mixed_2012_1M	135463	Di dalam kamarku, aku berbaring di kasur yang sudah disediakan pak Basyir, kemudian rokku segera disingkap oleh pak Basyir yang terpana melihatku tak	mengenakan	celana dalam.	Di dalam kamarku, aku berbaring di kasur yang sudah disediakan pak Basyir, kemudian rokku segera disingkap oleh pak Basyir yang terpana melihatku tak <m>mengenakan</m> celana dalam.	wear
ind_mixed_2012_1M	520218	Ouww, Bu Lik tidak	mengenakan	celana dalam.	Ouww, Bu Lik tidak <m>mengenakan</m> celana dalam.	wear
ind_mixed_2012_1M	568462	"Kupeluk ""Ya udah, lupakan usulku itu sayang"" kataku sambil melepas baju dan celananya, ternyata dia sudah tidak"	mengenakan	celana dalam.	"Kupeluk ""Ya udah, lupakan usulku itu sayang"" kataku sambil melepas baju dan celananya, ternyata dia sudah tidak <m>mengenakan</m> celana dalam."	wear
ind_mixed_2012_1M	750368	Mereka sudah merapikan pakaiannya kembali kecuali Joseph yang hanya	mengenakan	celana dalam.	Mereka sudah merapikan pakaiannya kembali kecuali Joseph yang hanya <m>mengenakan</m> celana dalam.	wear
ind_mixed_2012_1M	887308	Entah Sherly mengenakan bra atau tidak, tapi yang jelas Sherly tak	mengenakan	celana dalam.	Entah Sherly mengenakan bra atau tidak, tapi yang jelas Sherly tak <m>mengenakan</m> celana dalam.	wear
ind_mixed_2012_1M	926981	Saat aku sedang	mengenakan	celana dalamku, aku teringat dulu saat aku memutuskan tak mengenakan celana dalam, karena aku memang memberikan kesempatan pada pak Basyir untuk menikmati liang vaginaku sebelum pulang.	Saat aku sedang <m>mengenakan</m> celana dalamku, aku teringat dulu saat aku memutuskan tak mengenakan celana dalam, karena aku memang memberikan kesempatan pada pak Basyir untuk menikmati liang vaginaku sebelum pulang.	wear
ind_mixed_2012_1M	621650	Mereka hanya menatapku dengan penuh nafsu, sementara aku kembali menggoda mereka dengan perlahan	mengenakan	celana dalamku.	Mereka hanya menatapku dengan penuh nafsu, sementara aku kembali menggoda mereka dengan perlahan <m>mengenakan</m> celana dalamku.	wear
ind_mixed_2012_1M	75786	Dalam posisi yang sudah sama-sama telanjang, kecuali Eksanti yang masih	mengenakan	celana dalamnya, berdua di dalam sebuah kamar di tepi laut yang romantis, dapat dibayangkan apa sebenarnya yang bakal terjadi.	Dalam posisi yang sudah sama-sama telanjang, kecuali Eksanti yang masih <m>mengenakan</m> celana dalamnya, berdua di dalam sebuah kamar di tepi laut yang romantis, dapat dibayangkan apa sebenarnya yang bakal terjadi.	wear
ind_mixed_2012_1M	218631	Saat	mengenakan	celana dalamnya, payudara si cantik itu bergoyang-goyang.	Saat <m>mengenakan</m> celana dalamnya, payudara si cantik itu bergoyang-goyang.	wear
ind_mixed_2012_1M	417857	Pada saat Anton beraksi dengan tarian erotis, dua pria	mengenakan	celana dan kaos ketat muncul dari pintu masuk.	Pada saat Anton beraksi dengan tarian erotis, dua pria <m>mengenakan</m> celana dan kaos ketat muncul dari pintu masuk.	wear
ind_mixed_2012_1M	141945	Orang ini	mengenakan	celana hitam yang sangat komprang tapi karena tubuhnya yang luar biasa gendut itu maka celana besar itu tetap saja kesempitan.	Orang ini <m>mengenakan</m> celana hitam yang sangat komprang tapi karena tubuhnya yang luar biasa gendut itu maka celana besar itu tetap saja kesempitan.	wear
ind_mixed_2012_1M	670986	Tangan Henny meraba paha mulus Santi, yang	mengenakan	celana hot pannya.	Tangan Henny meraba paha mulus Santi, yang <m>mengenakan</m> celana hot pannya.	wear
ind_mixed_2012_1M	994370	Tersenyum tulus, Ibu	mengenakan	celana itu ke tubuh mungilku, menatapku dengan penuh kasih dan bertanya: Seketika hatiku terlonjak!	Tersenyum tulus, Ibu <m>mengenakan</m> celana itu ke tubuh mungilku, menatapku dengan penuh kasih dan bertanya: Seketika hatiku terlonjak!	wear
